Series_reference,Period,Data_value,name,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4
BDCQ.SF8BB1CA,2019.03,327.809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2019.06,329.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2019.09,411.266,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2019.12,406.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2020.03,310.437,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2020.06,126.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2020.09,270.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2020.12,349.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2021.03,346.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2021.06,317.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2021.09,414.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2021.12,277.918,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2022.03,357.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2022.06,478.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2022.09,464.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2022.12,419.106,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2023.03,321.461,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2023.06,440.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2023.09,356.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2023.12,355.428,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2024.03,424.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2024.06,280.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2024.09,284.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BB1CA,2024.12,308.273,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Mining,Current prices,Unadjusted
BDCQ.SF8BBCA,2016.06,346.53,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2016.09,309.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2016.12,351.109,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2017.03,262.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2017.06,309.451,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2017.09,227.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2017.12,488.176,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2018.03,354.777,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2018.06,286.813,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2018.09,468.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2018.12,348.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2019.03,327.809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2019.06,329.739,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2019.09,411.266,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2019.12,406.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2020.03,310.437,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2020.06,126.253,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2020.09,270.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2020.12,349.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2021.03,346.026,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2021.06,317.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2021.09,414.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2021.12,277.918,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2022.03,357.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2022.06,478.351,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2022.09,464.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2022.12,419.106,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2023.03,321.461,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2023.06,440.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2023.09,356.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2023.12,355.428,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2024.03,424.399,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2024.06,280.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2024.09,284.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8BBCA,2024.12,308.273,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted
BDCQ.SF8CC1CA,2016.06,809.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2016.09,1201.325,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2016.12,1058.729,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2017.03,897.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2017.06,1238.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2017.09,1007.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2017.12,1672.017,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2018.03,997.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2018.06,578.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2018.09,830.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2018.12,1189.635,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2019.03,1162.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2019.06,873.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2019.09,858.164,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2019.12,1198.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2020.03,1704.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2020.06,1403.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2020.09,744.065,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2020.12,1133.043,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2021.03,741.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2021.06,871.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2021.09,795.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2021.12,1207.533,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2022.03,1379.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2022.06,1548.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2022.09,1666.616,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2022.12,2159.157,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2023.03,1866.304,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2023.06,1638.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2023.09,936.439,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2023.12,1907.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2024.03,1490.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2024.06,1362.604,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
BDCQ.SF8CC1CA,2024.09,1063.983,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted
